id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
16059,8458,"Smith, Adam",N00007833,Adam Smith,h,D,WA,9
16065,8460,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
29315,16953,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
31493,18248,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
33996,19758,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
33998,19759,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
35377,20568,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
35382,20570,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
37458,21485,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
38489,22125,"Smith, Adam",N00007833,Adam Smith,h,D,WA,
6986,3207,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
6989,3208,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
6990,3209,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
4965,2197,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
6346,2848,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
25074,14525,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
7006,3221,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
7858,3654,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
7007,3225,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
8037,3760,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
11554,5734,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
7010,3226,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
7014,3227,Ferguson,N00000766,Mike Ferguson,h,R,NJ,
21443,12160,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21501,12186,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21966,12530,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21968,12531,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21978,12537,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
27036,15645,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30783,17847,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30832,17880,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30909,17905,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
12057,6036,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
13161,6717,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
30943,17926,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31576,18307,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
13178,6728,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
31596,18317,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31787,18416,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34569,20130,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34571,20131,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34574,20132,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34576,20133,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34579,20135,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34582,20136,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34585,20137,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34588,20138,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
13329,6832,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
34591,20139,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34593,20140,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34595,20141,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34597,20142,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34599,20143,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34610,20147,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34612,20148,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34614,20149,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34633,20157,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34635,20158,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14651,7612,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
34637,20159,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34640,20160,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34641,20161,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
34645,20163,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3317,1333,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37352,21435,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37496,21508,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
38109,21888,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
43188,24626,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
43583,24833,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
43644,24880,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
38627,22187,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
45400,25828,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
39217,22368,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3547,1458,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47110,26955,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
3550,1459,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
40404,23094,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47116,26960,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
41059,23449,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
41062,23450,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47302,27089,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
41091,23466,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
41120,23482,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
41479,23678,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
42120,24028,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
42122,24029,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3552,1460,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3556,1462,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3559,1463,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3562,1464,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3565,1465,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3568,1467,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
3571,1468,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
42831,24426,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
43383,24720,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44075,25095,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44078,25096,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44086,25100,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44881,25569,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44883,25570,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
45104,25680,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
45243,25749,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48261,27642,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48682,27912,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48748,27948,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49028,28138,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49911,28645,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49915,28647,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49919,28648,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49922,28650,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
51741,29860,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
51751,29861,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55289,32067,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55291,32068,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55293,32069,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55295,32070,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55297,32071,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55299,32072,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55303,32074,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55305,32075,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55307,32076,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55310,32077,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55313,32079,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55315,32080,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62029,35933,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62032,35934,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62111,35992,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62373,36169,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
62634,36324,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
63468,36829,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4910,2166,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
6394,2870,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
6396,2871,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
6402,2875,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
6680,3023,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8904,4214,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8913,4215,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8927,4222,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8930,4223,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8934,4224,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8942,4229,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8947,4231,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10143,4885,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10146,4886,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10149,4888,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10152,4889,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10156,4891,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10165,4894,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10168,4895,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10171,4896,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8637,4051,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
8640,4053,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
8648,4057,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
9676,4619,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
9679,4620,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
9717,4632,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
10367,5005,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
10665,5172,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
10877,5280,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
10174,4897,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10177,4898,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10457,5055,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10461,5057,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10472,5062,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10475,5063,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10478,5064,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10488,5070,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10498,5077,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10502,5078,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10511,5080,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11014,5367,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11017,5368,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11023,5371,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11025,5372,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11031,5375,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11035,5377,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11799,5907,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
12199,6108,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
13370,6862,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14400,7460,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14720,7648,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14851,7745,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14854,7746,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14859,7748,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14863,7750,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14866,7752,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
14871,7755,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8950,4232,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8953,4233,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8956,4234,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8959,4235,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
8966,4238,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
15786,8332,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16842,8929,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16845,8931,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16847,8932,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
17002,9040,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
17006,9042,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
17012,9045,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
18665,10254,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19086,10576,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20110,11301,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10211,4915,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
10217,4916,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16332,8629,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
18960,10491,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19529,10884,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19538,10889,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26783,15479,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26787,15480,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26792,15482,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26796,15483,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26904,15556,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26907,15557,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26959,15592,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26963,15594,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
27694,16043,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29208,16891,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29211,16892,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
11742,5877,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
29241,16911,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29324,16957,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29408,17012,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29447,17039,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30714,17807,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
46936,26831,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47061,26921,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48195,27599,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48199,27600,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48258,27641,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53992,31233,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
54006,31243,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55285,32065,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55317,32081,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55322,32083,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55334,32087,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55336,32088,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55338,32089,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55340,32090,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55342,32091,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55345,32092,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55347,32093,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55349,32094,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55352,32095,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
56051,32513,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
56938,32911,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29744,17212,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
57360,33175,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
57365,33176,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30667,17770,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
57369,33177,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31078,18010,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
31347,18170,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
31561,18296,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
31701,18382,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
57378,33182,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31712,18385,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
57381,33183,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31796,18420,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
57718,33380,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
57733,33388,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
58228,33711,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
60487,34975,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
60517,34985,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
61016,35329,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4388,1942,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4391,1943,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4394,1944,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4401,1947,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4404,1949,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4407,1950,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4441,1953,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4445,1954,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4449,1955,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4453,1956,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4457,1957,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4461,1958,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
4465,1959,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5937,2622,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5940,2623,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5943,2624,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5946,2625,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5949,2626,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5952,2627,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
5955,2628,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
12419,6222,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16282,8610,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16285,8611,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16288,8612,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16292,8614,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16295,8615,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16298,8616,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16301,8617,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16304,8618,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16307,8619,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16310,8620,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16314,8622,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16318,8624,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16321,8625,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16324,8626,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
16839,8928,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
18932,10469,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19448,10831,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19516,10874,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19522,10879,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19706,11007,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
19742,11030,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20144,11324,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20798,11822,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20869,11868,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20914,11907,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20986,11972,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
20988,11974,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21374,12133,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
21780,12394,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
22500,12926,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
22510,12927,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
23221,13433,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
24008,13857,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
25157,14571,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
25628,14875,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
25670,14903,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
26012,15045,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
29046,16786,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47565,27221,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
29404,17011,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30504,17685,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
30884,17897,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
31133,18044,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
33990,19754,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47602,27242,Hutchison,N00005675,Kay Bailey Hutchison,s,R,TX,
34021,19771,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
35838,20733,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
36892,21173,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37066,21270,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37069,21271,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
37993,21824,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
39044,22271,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
39477,22537,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
39546,22576,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
40087,22909,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
41467,23672,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
42728,24361,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
43570,24825,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
43978,25052,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44071,25094,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
44925,25597,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
45154,25706,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
45622,25995,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
46395,26476,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
46826,26773,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47054,26916,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
47594,27235,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
48643,27886,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
49212,28233,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
50308,28909,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
51550,29730,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
52150,30123,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
52282,30208,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
52285,30209,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53179,30714,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53362,30807,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53379,30815,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53573,30941,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
53784,31085,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
54660,31687,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
54663,31688,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
55486,32168,Stabenow,N00004118,Deborah Ann Stabenow,s,D,MI,
