id,earmark_id,city,state
8910,8827,Gloucester,MA
8911,8829,"",IN
8912,8830,Woburn,MA
8913,8831,Wakefield,MA
8914,8833,"",MD
8915,8834,Brooklyn,NY
8916,8835,Brooklyn,NY
8917,8836,"",GA
8918,8837,Brooklyn,NY
8919,8838,Brooklyn,NY
8920,8839,Brooklym,NY
8921,8840,"",NY
8922,8841,"",ID
8923,8842,"",NY
8924,8843,Brooklyn,NY
8925,8844,Lowell,MA
8926,8845,"",MA
8927,8846,Dayton,OH
8928,8847,Dayton,OH
8929,8848,"",OH
8930,8849,"",OH
8931,8850,"",OH
8932,8851,Dayton,OH
8933,8852,Dayton,OH
8934,8853,Middletown,OH
8935,8854,"",LA
8936,8854,"",MS
8937,8855,"",KS
8938,8856,Akron,OH
8939,8856,Cedarville,OH
8940,8856,Kettering,OH
8941,8856,Dayton,OH
8942,8857,Dayton,OH
8943,8858,Wright-Patterson AFB,OH
8944,8859,"",NM
8945,8860,Dayton,OH
8946,8861,Dayton,OH
8947,8862,Dayton,OH
8948,8863,"",CO
8949,8864,Louisville,CO
8950,8865,Denver,CO
8951,8866,"",CO
8952,8867,"",CO
8953,8868,Boulder,CO
8954,8869,"",CO
8955,8872,Boulder,CO
8956,8873,"",CO
8957,8874,"",CO
8958,8875,"",NM
8959,8876,"",CO
8960,8877,Los Alamos,NM
8961,8878,"",NM
8962,8879,"",NM
8963,8880,"",NM
8964,8881,"",NM
8965,8882,Kirtland AFB,NM
8966,8883,"",NM
8967,8884,"",NM
8968,8885,Raton,NM
8969,8886,"",NM
8970,8887,"",NM
8971,8888,Gallup,NM
8972,8889,"",NM
8973,8890,"",NM
8974,8891,Santa Fe,NM
8975,8892,"",NM
8976,8893,"",NM
8977,8894,"",NM
8978,8895,Pensacola,FL
8979,8896,"",FL
8980,8897,"",OK
8981,8898,Pentagon,VA
8982,8899,"",NM
8983,8900,Espanola,NM
8984,8901,"",CO
8985,8901,"",NM
8986,8901,"",TX
8987,8902,Santa Fe,NM
8988,8903,"",NM
8989,8904,"",NM
8990,8905,"",NM
8991,8906,"",NM
8992,8907,"",NM
8993,8908,"",NM
8994,8909,Cannon AFB,NM
8995,8910,Cannon AFB,NM
8996,8911,Aztek,NM
8997,8912,Santa Fe,NM
8998,8913,San Felipe,NM
8999,8914,"",NM
9000,8915,"",NM
9001,8916,Raton,NM
9002,8917,"",KS
9003,8918,Sante Fe,NM
9004,8919,"",NM
9005,8920,Albuquerque,NM
9006,8921,Rio Ranch,NM
9007,8922,Bernalillo,NM
9008,8923,"",MI
9009,8924,Kalamazoo,MI
9010,8925,Kalamazoo,MI
9011,8926,"",MI
9012,8927,Kalamazoo,MI
9013,8928,Kalamazoo,MI
9014,8929,"",MI
9015,8930,"",VA
9016,8931,"",MI
9017,8932,"",MI
9018,8933,Macdill AFB,FL
9019,8934,Rockville,MD
9020,8936,Bethesda,MD
9021,8937,Langley Park,MD
9022,8938,Bethesda,MD
9023,8939,Langley Park,MD
9024,8940,Gaithersburg,MD
9025,8941,Bethesda,MD
9026,8942,Silver Spring,MD
9027,8943,"",MD
9028,8944,Rockville,MD
9029,8945,Bethesda,MD
9030,8946,"",MD
9031,8948,Colmar Manor,MD
9032,8949,Bethesda,MD
9033,8950,Glen Echo,MD
9034,8951,"",VA
9035,8952,"",MD
9036,8953,"",MD
9037,8954,Germantown,MD
9038,8955,Brooklyn,NY
9039,8956,"Brooklyn, NY",NY
9040,8957,"Brooklyn, NY",NY
9041,8958,New York,NY
9042,8959,Brooklyn,NY
9043,8960,Brooklyn,NY
9044,8961,"",NY
9045,8962,New York,NY
9046,8963,Brooklyn,NY
9047,8964,"",NY
9048,8965,Brooklyn,NY
9049,8966,"",AZ
9050,8967,Brooklyn,NY
9051,8968,Brooklyn,NY
9052,8969,Brooklyn,NY
9053,8970,Brooklyn,NY
9054,8971,Reston,VA
9055,8972,Merrillville,IN
9056,8973,"",IN
9057,8974,"",IN
9058,8975,"",IN
9059,8976,Camp Pendleton,CA
9060,8977,Fort Bliss,TX
9061,8978,Camp Lejeune,NC
9062,8979,Munster,IN
9063,8980,"",IN
9064,8981,"",IN
9065,8982,"",IN
9066,8983,Merrillville,IN
9067,8984,"",IA
9068,8984,"",MO
9069,8984,"",MT
9070,8984,"",ND
9071,8984,"",NE
9072,8984,"",SD
9073,8985,"",ND
9074,8986,Crown Point,IN
9075,8987,New York,NY
9076,8988,Crown Point,IN
9077,8989,Gary,IN
9078,8990,Highland,IN
9079,8991,"",IN
9080,8992,"",IN
9081,8993,Indianapolis,IN
9082,8994,San Diego,CA
9083,8995,"",IN
9084,8996,Gary,IN
9085,8997,Alexandria,VA
9086,8998,Crown Point,IN
9087,8999,"",IN
9088,9000,"",IN
9089,9001,"",IN
9090,9002,Vienna,VA
9091,9003,Crown Point,IN
9092,9003,Merrillville,IN
9093,9004,Valparaiso,IN
9094,9005,Columbus,OH
9095,9006,Notre Dame,IN
9096,9007,Gary,IN
9097,9008,"",IN
9098,9009,"",IN
9099,9010,"",IN
9100,9011,Crown Point,IN
9101,9012,Crown Point,IN
9102,9013,"",IN
9103,9013,"",PA
9104,9013,"",WV
9105,9014,"",IN
9106,9015,Washington,DC
9107,9016,"",NV
9108,9017,"",IN
9109,9018,"",IN
9110,9019,"",CA
9111,9020,"",IN
9112,9021,Hammond,IN
9113,9022,Hammond,IN
9114,9023,"",CO
9115,9024,Cambridge,MA
9116,9025,Sterling,VA
9117,9026,Washington,DC
9118,9027,Rensselaer,IN
9119,9028,Winfield,IN
9120,9029,Reston,VA
9121,9030,Merrillville,IN
9122,9031,"",IN
9123,9032,Scherervile,IN
9124,9033,Crown Point,IN
9125,9034,"",ND
9126,9035,"",ND
9127,9036,Indianapolis,IN
9128,9037,Chantilly,VA
9129,9038,"",IN
9130,9039,Gary,IN
9131,9040,Adrian,MI
9132,9041,Jackson,MI
9133,9042,Adrian,MI
9134,9043,Adrian,MI
9135,9044,Dexter,MI
9136,9045,Battle Creek,MI
9137,9046,"",OR
9138,9047,Hermiston,OR
9139,9048,Medford,OR
9140,9049,"",OR
9141,9050,"",OR
9142,9051,Hood River,OR
9143,9052,Various Locations,""
9144,9053,"",OR
9145,9054,Kearneysville,WV
9146,9055,"",OR
9147,9056,"",OR
9148,9057,Klamath Falls,OR
9149,9058,Cascade Locks,OR
9150,9059,"",OR
9151,9060,"",OR
9152,9061,"",OR
9153,9062,Portland,OR
9154,9063,Portland,OR
9155,9064,Portland,OR
9156,9065,Washington,DC
9157,9066,Wayne County,NY
9158,9067,"",NY
9159,9068,"",NY
9160,9069,Syracuse,NY
9161,9070,"",NY
9162,9071,Syracuse,NY
9163,9072,NewYork,NY
9164,9073,Skaneateles Falls,NY
9165,9074,"",NY
9166,9075,"",NY
9167,9076,Syracuse,NY
9168,9077,Syracuse,NY
9169,9078,Syracuse,NY
9170,9079,East Syracuse,NY
9171,9080,"",NY
9172,9081,Syracuse,NY
9173,9082,"",NY
9174,9083,"",VT
9175,9084,Troy,NY
9176,9085,Newark,NY
9177,9086,"",NY
9178,9087,Syracuse,NY
9179,9088,"",NY
9180,9089,Syracuse,NY
9181,9090,"",NY
9182,9091,"",NY
9183,9092,"",NY
9184,9093,"",NY
9185,9094,"",NY
9186,9095,"",NY
9187,9096,Syracuse,NY
9188,9097,Syracuse,NY
9189,9098,"",NY
9190,9099,Syracuse,NY
9191,9101,Syracuse,NY
9192,9102,Syracuse,NY
9193,9103,Marcellus,NY
9194,9104,"",MO
9195,9105,"",KS
9196,9106,Hancock Field,NY
9197,9107,Clyde,NY
9198,9108,Lyons,NY
9199,9109,"",NY
9200,9110,"",NY
9201,9111,"",MN
9202,9112,"",MN
9203,9113,"",MN
9204,9114,Mankato,MN
9205,9115,St. Paul,MN
9206,9116,"",MN
9207,9117,"",MN
9208,9118,Austin,MN
9209,9119,"",MN
9210,9120,"",IA
9211,9120,"",MN
9212,9121,"",MN
9213,9122,Inver Grove Heights,MN
9214,9123,Inver Grove Heights,MN
9215,9124,Wabasha,MN
9216,9125,Chattanooga,TN
9217,9126,"",TN
9218,9127,"",TN
9219,9128,Chattanooga,TN
9220,9129,"",TN
9221,9130,Chattanooga,TN
9222,9131,Lovell Field,TN
9223,9132,"",TN
9224,9133,Chattanooga,TN
9225,9134,"",TN
9226,9135,"",TN
9227,9136,Harrogate,TN
9228,9137,"",TN
9229,9138,Oak Ridge,TN
9230,9139,Oak Ridge,TN
9231,9140,Chattanooga,TN
9232,9141,Huntsville,AL
9233,9141,Chattanooga,TN
9234,9142,Oak Ridge,TN
9235,9143,Chattanooga,TN
9236,9144,"",WA
9237,9145,Jefferson City,TN
9238,9146,Chattanooga,TN
9239,9147,Washington,DC
9240,9148,"",FL
9241,9149,Pembroke Pines,FL
9242,9151,Fort Lauderdale,FL
9243,9152,"",FL
9244,9153,Hallandale Beach,FL
9245,9154,"Hollywood, FL",FL
9246,9155,North Miami Beach,FL
9247,9156,Coral Gables,FL
9248,9157,"",FL
9249,9158,"",FL
9250,9159,North Miami,FL
9251,9160,Miami Beach,FL
9252,9161,Miami Gardens,FL
9253,9162,Plantation,FL
9254,9163,"",FL
9255,9164,Hollywood,FL
9256,9165,Hollywood,FL
9257,9167,Weston,FL
9258,9168,"",FL
9259,9168,"",NM
9260,9169,Davie,FL
9261,9170,Boca Raton,FL
9262,9171,Los Angeles,CA
9263,9172,Inglewood,CA
9264,9173,Guam NB,""
9265,9174,Inglewood,CA
9266,9175,"",CA
9267,9176,Gardena,CA
9268,9177,Gardena,CA
9269,9178,Inglewood,CA
9270,9179,Inglewood,CA
9271,9180,Los Angeles,CA
9272,9181,"",DC
9273,9182,Hawthorne,CA
9274,9183,"",WV
9275,9184,"",CA
9276,9185,Los Angeles,CA
9277,9186,Culver City,CA
9278,9187,Culver City,CA
9279,9188,Los Angeles,CA
9280,9189,Los Angeles,CA
9281,9190,Los Angeles,CA
9282,9191,"",CA
9283,9192,"",CA
9284,9193,Culver City,CA
9285,9195,Menwith Hill Station,""
9286,9196,Culver City,CA
9287,9197,Greensboro,NC
9288,9198,"",NC
9289,9200,Greensboro,NC
9290,9201,Charlotte,NC
9291,9202,Charlotte,NC
9292,9203,"",NC
9293,9204,Winston-Salem,NC
9294,9205,Salisbury,NC
9295,9206,Livingstone College,NC
9296,9207,"",NC
9297,9208,"",NC
9298,9209,Greensboro,NC
9299,9210,Chapel Hill,NC
9300,9211,Los Angeles,CA
9301,9212,Agoura Hills,CA
9302,9213,Los Angeles,CA
9303,9214,Los Angeles,CA
9304,9215,Valley Glen,CA
9305,9216,Calabasas,CA
9306,9217,Agoura Hills,CA
9307,9218,"Beverly Hills, CA",CA
9308,9219,Brooklyn,NY
9309,9220,"",NY
9310,9221,Brooklyn,NY
9311,9222,San Francisco,CA
9312,9223,"",NY
9313,9224,Brooklyn,NY
9314,9225,Brooklyn,NY
9315,9226,New York,NY
9316,9227,Brooklyn,NY
9317,9228,Brooklyn,NY
9318,9229,"",AK
9319,9230,"Brooklyn, NY",NY
9320,9231,Colchester,VT
9321,9232,Vergennes,VT
9322,9233,"",VT
9323,9234,"",VT
9324,9235,"",VT
9325,9236,Barre,VT
9326,9237,"",VT
9327,9239,Highgate,VT
9328,9240,Northfield,VT
9329,9241,Camp Lejeune,NC
9330,9242,Camp Pendleton,CA
9331,9243,Camp Pendleton,CA
9332,9244,Twentynine Palms,CA
9333,9245,White River Junction,VT
9334,9246,"",TX
9335,9247,Northfield,VT
9336,9248,Ethan Allen Range,VT
9337,9251,Rutland,VT
9338,9252,Springfield,VT
9339,9253,Bennington,VT
9340,9254,"",VT
9341,9255,Randolph Center,VT
9342,9256,Camp Robinson,AR
9343,9258,"",FL
9344,9259,"",FL
9345,9260,"",FL
9346,9261,Melbourne,FL
9347,9262,Palm Bay,FL
9348,9263,Palatka,FL
9349,9264,Kissimmee,FL
9350,9265,Princeton,IL
9351,9266,Normal,IL
9352,9267,Kankakee,IL
9353,9268,"",IL
9354,9269,"",IL
9355,9270,Ottawa,IL
9356,9271,"",IL
9357,9272,"",IL
9358,9273,Joliet,IL
9359,9274,Kankakee,IL
9360,9275,Bloomington,IL
9361,9276,"",IL
9362,9277,Newman,GA
9363,9278,"",GA
9364,9279,"",PA
9365,9280,"",GA
9366,9281,Waco,GA
9367,9282,"",FL
9368,9283,Tamarac,FL
9369,9284,Boca Raton,FL
9370,9285,"",FL
9371,9286,Boca Raton,FL
9372,9287,Fort Lauderdale,FL
9373,9288,St. Petersburg,FL
9374,9289,"",KY
9375,9290,Cadiz,KY
9376,9291,"",KY
9377,9292,"",KY
9378,9293,"",KY
9379,9294,Greenville,KY
9380,9295,Hopkinsville,KY
9381,9296,"",KY
9382,9297,Pennyrile,KY
9383,9298,Oxford,MS
9384,9299,Tupelo,MS
9385,9300,"",MS
9386,9301,University,MS
9387,9302,"",MS
9388,9303,Como,MS
9389,9304,Greenville,MS
9390,9305,Oxford,MS
9391,9306,Southaven,MS
9392,9307,Washington,DC
9393,9308,Tupelo,MS
9394,9309,"",UT
9395,9310,Corinth,MS
9396,9311,"",MS
9397,9312,Oxford,MS
9398,9313,"",MS
9399,9314,Grenada,MS
9400,9315,University,MS
9401,9316,Oxford,MS
9402,9317,Columbus AFB,MS
9403,9318,"",MS
9404,9319,Columbus,MS
9405,9320,University,MS
9406,9321,"",MS
9407,9322,Oxford,MS
9408,9323,"",WA
9409,9324,Columbus,MS
9410,9325,Kansas City,MO
9411,9326,"",WA
9412,9327,"",WA
9413,9328,Holly Springs,MS
9414,9329,Oxford,MS
9415,9330,New York,NY
9416,9331,"",PA
9417,9332,Independence,MS
9418,9333,Tupelo,MS
9419,9334,University,MS
9420,9335,Oxford,MS
9421,9336,University,MS
9422,9337,"",MS
9423,9338,"",MS
9424,9339,"",MS
9425,9340,"",MS
9426,9341,"",MS
9427,9342,Cleveland,OH
9428,9343,"",OH
9429,9344,"",OH
9430,9345,Steubenville,OH
9431,9346,"",OH
9432,9347,"",OH
9433,9348,"",OH
9434,9349,Camp Guernsey,WY
9435,9350,South Point,OH
9436,9351,"",OH
9437,9352,"",OH
9438,9353,East Liverpool,OH
9439,9354,Steubenville,OH
9440,9355,"",OH
9441,9356,Albuquerque,NM
9442,9357,Albuquerque,NM
9443,9358,Albuquerque,NM
9444,9359,"",WA
9445,9360,Albuquerque,NM
9446,9361,Albuquerque,NM
9447,9362,Albuquerque,NM
9448,9363,"",WV
9449,9364,Albuquerque,NM
9450,9365,"",NM
9451,9366,Las Cruces,NM
9452,9367,Albuquerque,NM
9453,9369,Albuquerque,NM
9454,9371,Tobyhanna Army Depot,PA
9455,9372,"",NM
9456,9373,"",NM
9457,9374,Kirtland AFB,NM
9458,9375,Kirtland AFB,NM
9459,9376,"",NM
9460,9377,Wright-Patterson AFB,OH
9461,9378,"",NM
9462,9379,Albuquerque,NM
9463,9382,Albuquerque,NM
9464,9383,Rio Rancho,NM
9465,9384,Bernalillo,NM
9466,9385,Bernalillo,NM
9467,9386,Albuquerque,NM
9468,9387,Albuquerque,NM
9469,9388,Albuquerque,NM
9470,9389,Tijeras,NM
9471,9390,Fort Lewis,WA
9472,9391,Columbia,SC
9473,9392,"",SC
9474,9393,"Marine Corp Air Station, Beaufort",SC
9475,9394,Charleston,SC
9476,9395,West Columbia,SC
9477,9396,"",SC
9478,9397,Charleston,SC
9479,9398,West Columbia,SC
9480,9399,Leesburg,VA
9481,9400,Fairfax,VA
9482,9401,Winchester,VA
9483,9402,Herndon,VA
9484,9403,"",VA
9485,9404,Orlean,VA
9486,9405,"",VA
9487,9406,"",VA
9488,9407,Winchester,VA
9489,9408,Front Royal,VA
9490,9409,"",VA
9491,9410,Fort Hunter Liggett,CA
9492,9411,Front Royal,VA
9493,9412,"",VA
9494,9413,San Rafael,CA
9495,9414,"",CA
9496,9415,Santa Rosa,CA
9497,9416,"",MT
9498,9416,"",NM
9499,9416,"",TX
9500,9417,San Rafael,CA
9501,9418,"",CA
9502,9419,Davis,CA
9503,9420,"",CA
9504,9421,"",CA
9505,9422,Novato,CA
9506,9423,"",CA
9507,9424,"",CA
9508,9425,"",CA
9509,9426,"",CA
9510,9427,Orange,CA
9511,9429,Warrenton,OR
9512,9430,Astoria,OR
9513,9431,"",OR
9514,9431,"",WA
9515,9432,"",OR
9516,9433,Portland,OR
9517,9434,Portland,OR
9518,9435,"",OR
9519,9436,"",SD
9520,9437,"",OR
9521,9438,"",OR
9522,9439,"",OR
9523,9440,"",OR
9524,9442,"",OR
9525,9443,"",MD
9526,9444,Columbia,MD
9527,9445,Silver Spring,MD
9528,9446,Largo,MD
9529,9447,"",MD
9530,9448,Upper Marlboro,MD
9531,9449,"",NJ
9532,9450,Glenn Dale,MD
9533,9451,Louisville,KY
9534,9452,Louisville,KY
9535,9453,"",TX
9536,9454,Louisville,KY
9537,9455,"",PA
9538,9456,"",KY
9539,9457,"",KY
9540,9458,Louisville,KY
9541,9459,Louisville,KY
9542,9460,Louisville,KY
9543,9461,Louisville,KY
9544,9462,Louisville,KY
9545,9463,Louisville,KY
9546,9464,Louisville,KY
9547,9465,Ontario,OR
9548,9466,Louisville,KY
9549,9467,"",KY
9550,9468,Louisville,KY
9551,9469,Louisville,KY
9552,9470,Louisville,KY
9553,9471,"",KY
9554,9472,Sacramento Army Depot,CA
9555,9473,North Salt Lake,UT
9556,9474,East Greenwich,RI
9557,9475,Hanover,PA
9558,9476,Hazelton,PA
9559,9477,Kutztown,PA
9560,9478,Lebanon,PA
9561,9479,Niantic,CT
9562,9480,St. Clair County,IL
9563,9481,East Fallowfield Township,PA
9564,9482,Gettysburg,PA
9565,9483,Holidaysburg,PA
9566,9484,Huntingdon,PA
9567,9485,Carlisle,PA
9568,9486,Philadelphia,PA
9569,9487,Louisville,KY
9570,9488,Louisville,KY
9571,9489,Springville,AL
9572,9490,Louisville,KY
9573,9491,Louisville,KY
9574,9492,Louisville,KY
9575,9493,"",KY
9576,9494,Louisville,KY
9577,9495,Louisville,KY
9578,9496,Louisville,KY
9579,9497,Louisville,KY
9580,9498,"",FL
9581,9499,Tallahassee,FL
9582,9500,Tallahassee,FL
9583,9501,Galveston,TX
9584,9503,Tallahassee,FL
9585,9504,Fort Benning,GA
9586,9505,Pinellas Park,FL
9587,9506,Pope AFB,NC
9588,9507,Pope AFB,NC
9589,9508,St. Petersburg,FL
9590,9509,"",FL
9591,9510,Clearwater,FL
9592,9511,Largo,FL
9593,9512,Largo,FL
9594,9513,Largo,FL
9595,9514,St. Petersburg,FL
9596,9515,Tampa,FL
9597,9516,Clearwater,FL
9598,9517,Clearwater,FL
9599,9518,St. Petersburg,FL
9600,9519,Clearwater,FL
9601,9520,Tampa,FL
9602,9521,Largo,FL
9603,9522,Naval Air Station/Joint Reserve Base New Orleans,LA
9604,9523,Seymour Johnson AFB,NC
9605,9524,Parris Island,SC
9606,9525,Great Lakes,IL
9607,9526,Bethesda,MD
9608,9527,Clearwater,FL
9609,9528,Madeira Beach,FL
9610,9529,"",FL
9611,9530,"",FL
9612,9531,St. Petersburg,FL
9613,9532,St. Petersburg,FL
9614,9533,Largo,FL
9615,9534,Largo,FL
9616,9535,"",MN
9617,9536,Largo,FL
9618,9537,"",FL
9619,9538,St. Petersburg,FL
9620,9539,St. Petersburg,FL
9621,9540,Tampa,FL
9622,9541,St. Petersburg,FL
9623,9542,St Petersburg,FL
9624,9543,Largo,FL
9625,9544,"",FL
9626,9545,St. Petersburg,FL
9627,9546,"",FL
9628,9547,St. Petersburg,FL
9629,9548,St. Petersburg,FL
9630,9549,St. Petersburg,FL
9631,9550,Tampa,FL
9632,9551,Largo,FL
9633,9552,St. Petersburg,FL
9634,9553,St Petersburg,FL
9635,9554,Clearwater,FL
9636,9555,Largo,FL
9637,9556,"",FL
9638,9557,Largo,FL
9639,9558,St. Petersburg,FL
9640,9559,"",FL
9641,9560,"",FL
9642,9561,"",FL
9643,9562,"",CA
9644,9563,"",CA
9645,9564,St. Petersburg,FL
9646,9565,Clearwater,FL
9647,9566,Tampa,FL
9648,9567,Gainesville,FL
9649,9568,Largo,FL
9650,9569,St Petersburg,FL
9651,9570,Largo,FL
9652,9571,Largo,FL
9653,9572,St. Petersburg,FL
9654,9573,St. Petersburg,FL
9655,9574,St. Petersburg,FL
9656,9575,Clearwater,FL
9657,9576,"",FL
9658,9577,St. Petersburg,FL
9659,9578,Tampa,FL
9660,9579,Fort McCoy,WI
9661,9580,Anchorage,AK
9662,9581,Wasilla,AK
9663,9582,Kunia,HI
9664,9583,Augusta,GA
9665,9585,Anchorage,AK
9666,9586,"",AK
9667,9587,Camp Grafton,ND
9668,9588,Fort Pickett,VA
9669,9589,Ft. Huachuca,AZ
9670,9590,"",AK
9671,9591,Ft. Huachuca,AZ
9672,9592,"",AK
9673,9593,"",AK
9674,9594,"",AK
9675,9595,Anchorage,AK
9676,9596,Anchorage,AK
9677,9597,Robins AFB,GA
9678,9598,Naval Air Station. New Orleans. Joint Reserve Base,LA
9679,9599,Fort Lewis,WA
9680,9600,Yukon River,AK
9681,9601,Anchorage,AK
9682,9602,"",AK
9683,9603,"",AK
9684,9604,"",AK
9685,9606,"",WA
9686,9609,Louisville,KY
9687,9610,"",CO
9688,9613,"",FL
9689,9615,"",UT
9690,9616,"",IL
9691,9617,Lenexa,KS
9692,9618,"",GA
9693,9619,Montgomery,AL
9694,9620,"",UT
9695,9621,"",ID
9696,9622,"",SD
9697,9623,Wilmington,DE
9698,9624,Reno,NV
9699,9625,Waynesboro,PA
9700,9626,"",WA
9701,9627,NS San Diego,CA
9702,9628,F.E. Warren AFB,WY
9703,9629,Rocket Center,WV
9704,9630,New York,NY
9705,9631,Tyndall AFB,FL
9706,9632,"",ME
9707,9634,Eglin AFB,FL
9708,9635,Guam,""
9709,9636,Chicago,IL
9710,9637,Beckley,WV
9711,9638,"",AK
9712,9639,Ramstein AFB,""
9713,9640,Key West,FL
9714,9641,Point Loma Annex,CA
9715,9642,Kirtland AFB,NM
9716,9643,Hickam AFB,HI
9717,9644,"",NM
9718,9645,"",NV
9719,9646,Fort Wainwright,AK
9720,9647,"",NV
9721,9648,"",MN
9722,9650,Truax Field Madison,WI
9723,9651,Kenai,AK
9724,9652,Middlebury,VT
9725,9653,Atlanta,GA
9726,9666,Dahlgren,VA
9727,9667,"",KY
9728,9668,Quantico,VA
9729,9669,Miramar,CA
9730,9671,Wright-Patterson AFB,OH
9731,9672,Austin,TX
9732,9673,Selfridge,MI
9733,9674,Pasadena,RI
9734,9674,Cambridge,RI
9735,9677,Edmonds,WA
9736,9678,Seattle,WA
9737,9679,Tacoma,WA
9738,9684,Atsugi,""
9739,9685,Iwakuni,""
9740,9686,Sasebo,""
9741,9687,Chinhae,""
9742,9692,"",WV
9743,9693,Mystic,CT
9744,9697,"",TX
9745,9698,Davenport,IA
9746,9699,"",MD
9747,9701,Charleston,WV
9748,9702,Fort Gillem,GA
9749,9703,Washington,DC
9750,9707,"",MO
9751,9708,"",GA
9752,9708,"",SC
9753,9709,"",GA
9754,9709,"",SC
9755,9710,Logan,UT
9756,9711,"",MS
9757,9712,"",WV
9758,9715,Des Moines,IA
9759,9716,"",CA
9760,9718,Smoky Hill Air National Guard Range,KS
9761,9724,"",DE
9762,9725,"",AZ
9763,9726,"",NE
9764,9727,"",IL
9765,9728,"",AK
9766,9729,"",TX
9767,9730,"",AK
9768,9731,"",NM
9769,9732,"",NM
9770,9733,"",NM
9771,9734,Akron,OH
9772,9735,Akutan,AK
9773,9736,"",AK
9774,9738,Birmingham,AL
9775,9739,Montgomery,AL
9776,9740,Montgomery,AL
9777,9741,Tuscaloosa,AL
9778,9742,Talladega,AL
9779,9743,"",AL
9780,9744,"",AL
9781,9745,Rainbow City,AL
9782,9746,Alamosa,CO
9783,9747,"",AK
9784,9748,Anchorage,AK
9785,9749,Anchorage,AK
9786,9750,"",AK
9787,9751,Juneau,AK
9788,9752,Juneau,AK
9789,9753,Juneau,AK
9790,9754,Anchorage,AK
9791,9755,"",AK
9792,9756,"",AK
9793,9757,Anchorage,AK
9794,9758,"",AK
9795,9759,"",AK
9796,9760,Anchorage,AK
9797,9761,Anchorage,AK
9798,9762,Anchorage,AK
9799,9763,Juneau,AK
9800,9764,"",AK
9801,9765,"",AK
9802,9766,Albany,NY
9803,9767,Philadelphia,PA
9804,9768,Caldwell,ID
9805,9769,Reading,PA
9806,9770,Albuquerque,NM
9807,9771,"",NM
9808,9772,Albuquerque,NM
9809,9773,Albuquerque,NM
9810,9774,"",VA
9811,9775,Alcorn State,MS
9812,9776,"",OH
9813,9776,"",WV
9814,9777,Lorman,MS
9815,9778,Omaha,NE
9816,9779,"",LA
9817,9780,"",HI
9818,9782,Pittsburgh,PA
9819,9783,"",PA
9820,9784,Pittsburgh,PA
9821,9785,Moab,UT
9822,9786,"",GA
9823,9786,"",NE
9824,9787,Houston,TX
9825,9788,"",NE
9826,9789,Alpena,MI
9827,9790,"",MS
9828,9791,"",AL
9829,9797,"",AK
9830,9798,Altoona,PA
9831,9799,Honolulu,HI
9832,9800,Reading,PA
9833,9802,Alexandria,VA
9834,9803,Philadelphia,PA
9835,9804,Des Moines,IA
9836,9805,"",PA
9837,9806,Newport,RI
9838,9807,Montevallo,AL
9839,9808,"",LA
9840,9809,Blue Grass Army Depot,KY
9841,9810,"",DC
9842,9810,"",MD
9843,9811,Bladensburg,MD
9844,9812,Anchorage,AK
9845,9813,"",AK
9846,9814,"",AK
9847,9815,"",CO
9848,9816,Anchorage,AK
9849,9817,Anchorage,AK
9850,9818,Anchorage,AK
9851,9819,"",KY
9852,9820,"",OR
9853,9821,Bowling Green,KY
9854,9822,"",NC
9855,9823,Anderson,SC
9856,9824,Anniston,AL
9857,9826,"",AL
9858,9826,"",FL
9859,9826,"",GA
9860,9827,Chavies,KY
9861,9828,Kearneysville,WV
9862,9829,"",WV
9863,9833,"",AK
9864,9834,Leetown,WV
9865,9835,"",WV
9866,9836,Auburn,AL
9867,9837,"",VT
9868,9838,"",NY
9869,9839,"",NC
9870,9840,"",RI
9871,9843,"",OH
9872,9845,"",OK
9873,9846,New York,NY
9874,9847,"",AK
9875,9848,St. Louis,MO
9876,9849,Little Rock,AR
9877,9852,Ellington Field,TX
9878,9853,"",KY
9879,9855,"",NY
9880,9856,Kittanning,PA
9881,9857,"",MS
9882,9862,Santa Monica,CA
9883,9863,"",AK
9884,9864,"",NM
9885,9865,Artesia,NM
9886,9867,Wheaton,MD
9887,9868,San Francisco,CA
9888,9869,"",IL
9889,9870,Newark,NJ
9890,9873,"",LA
9891,9874,Atchinson,KS
9892,9875,"",AK
9893,9876,Atlanta,GA
9894,9877,Las Vegas,NV
9895,9878,Moss Point,MS
9896,9887,Naval Station Newport,RI
9897,9888,"",AL
9898,9889,"",MD
9899,9890,"",MD
9900,9891,"",MD
9901,9892,"",LA
9902,9893,"",LA
9903,9894,Des Moines,IA
9904,9895,Susquehanna,PA
9905,9897,Barnstable,MA
9906,9898,"",KY
9907,9899,"",AK
9908,9901,"",OK
9909,9902,Burlington,VT
9910,9903,Baton Rouge,LA
9911,9907,"",NJ
9912,9909,"",MI
9913,9910,Houston,TX
9914,9911,"",LA
9915,9912,"",LA
9916,9913,"",LA
9917,9914,"",LA
9918,9915,"",LA
9919,9916,"",LA
9920,9917,"",LA
9921,9918,"",LA
9922,9919,"",LA
9923,9920,Logan,UT
9924,9921,"",WY
9925,9922,Wilmington,DE
9926,9923,"",PA
9927,9924,Beaver,UT
9928,9925,Lewes,DE
9929,9926,Beloit,WI
9930,9927,"",OH
9931,9928,Bemidji,MN
9932,9929,Bemidji,MN
9933,9930,Great Falls,MT
9934,9931,"",TX
9935,9932,Bennington,VT
9936,9933,Nome,AK
9937,9934,Berkeley,CA
9938,9935,"",CA
